Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex_2,ICP_Claude_2,Manual_ICP,Manual_Reason
4745,5ab1f5b9a3ae61ddb197ebd7,5e60213649412c00fc30c901,Alliance Consulting Group,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
4746,66fac5475080a2000185f733,63feda9002df110001580d34,Ridgemar Energy,Oil & Energy,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
4749,66fa994134ff8c0001a3d60c,54a127df69702db648d2a100,Wilary Winn,Financial Services,Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4750,66fd7af5991e8f0001fbbc95,54a12a4d69702d9548dbf801,Highspring (Formerly Focus Search Partners),Staffing & Recruiting,"Managing Partner, Ai/machine Learning/analytics Practice Leader",Yes,No,Yes,Private equity investment signal
4761,66f9039bb0136a000194999c,54a135eb69702d3cbb080a01,"Gulfshore Insurance, Acrisure Agency Partner",Insurance,Partner & Client Advisor,Yes,No,Yes,Explicit M&A advisory / broker signal
4763,66f54532b7f8240001cdf8c3,5569f85373696434a8270100,Great Valley Advisor Group,Financial Services,Owner/cpa,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4774,57e0da33a6da987d7c308fae,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Vice President,Yes,No,Yes,Private equity investment signal
4785,54a52ece7468693209d65783,618e3fcfb600930001541df4,"Seacrest Partners, Inc.",Insurance,Partner,Yes,No,Yes,Private equity investment signal
4790,66f8188dae47ef0001788eb5,54a11d1369702d77c260fd00,Anaford,Law Practice,Partner And Head Of The Valencia Office At Anaford,Yes,No,Yes,Family office signal
4791,54a627567468692fa2f2c5c6,54a1345f69702d3170bb5300,Hayashi Wayland,Accounting,Partner,Yes,No,Yes,Family office signal
4793,66f7d8eaae47ef000164c90b,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Partner,Yes,No,Yes,Family office signal
4798,60518f590b599d00017fb879,54a2429f74686935bebbc11a,DD&F Consulting Group,Banking,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4805,66f39e4b388c180001c3dfd5,57c4ee9fa6da986a2f703ac1,Solas BioVentures,Investment Management,Managing Partner And Co-founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4822,63a889a72d1cb400017aa4ba,64afb615b8f8ec00014ffafc,LEHI Partners,Management Consulting,Founding Partner,Yes,No,Yes,Private equity investment signal
4846,54a51740746869320909b07b,603734d22dddb000cacf7017,Assured Healthcare Partners,Investment Management,Strategic Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4859,60cae044dc58fe000104e6bf,56dae858f3e5bb2ed4000947,Eastward Partners Inc.,Staffing & Recruiting,Eastward Partners Inc.,Yes,No,Yes,Private equity investment signal
4862,54a47ac57468693b8cfc874a,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Partner: Corporate Finance And Securities,Yes,No,Yes,Family office signal
4880,66f6922c1adccc00012ead91,5fc8de17de97ab000150d2f2,SLB Capital Advisors,Real Estate,Partner,Yes,No,Yes,Private equity investment signal
4905,5abc421da6da9841306b0e0e,5a9dea37a6da98d94d8fc63a,The JIAN Group,Building Materials,Partner,Yes,No,Yes,Private equity investment signal
4916,54a43ccf7468692fa2cb8c37,66090919b3b6620006cc23ae,Venture Avenue,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
4921,66fa962bc5a7a500016f04dd,5b842f0b324d44493dc212bd,"Kimbell Royalty Partners, LP",Oil & Energy,Vice President - Finance And Ir,Yes,No,Yes,Explicit M&A advisory / broker signal
4924,66f56e0a3ff92a0001c4286b,54a11c3969702d8aa10b8000,"Cogent Growth Partners, LLC",Information Technology & Services,CEO & Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4925,54a4716574686934421cda47,66a351bbd066b20001b00e0f,Sasserath & Co.,Accounting,Partner,Yes,No,Yes,Family office signal
4929,66ec55ccc57cd80001807fda,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,CEO & Founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4933,66fe84439975a70001ea97fe,57c4ee9fa6da986a2f703ac1,Solas BioVentures,Investment Management,General Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4938,54aa748074686908c89bc605,618e3fcfb600930001541df4,"Seacrest Partners, Inc.",Insurance,Partner,Yes,No,Yes,Private equity investment signal
4939,66fc2dc3b190bc0001426707,54a1297b69702d979c96b201,B.A. Harris,Accounting,"Founder, President",Yes,No,Yes,Explicit M&A advisory / broker signal
4940,60eee31a21d4c40001cc8eac,556d4420736964126654d000,Infinity Financial Group,Oil & Energy,Managing Partner - Founder,Yes,No,Yes,Private equity investment signal
4941,54a72fe574686965d9044b1d,5f43ce98fba8fd00018c4420,Spartan Advisory Partners,Financial Services,Senior Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4953,6315d9d770089d00014aa973,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4955,6033cfb33309400001ed0b76,5e56d9a9b68676000144b7cb,Outpost Capital Partners,Financial Services,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4959,60493d37daeed4000179fa3c,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
4961,54a7bc097468696de743eb4e,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,Yes,Family office signal
4963,66f5c36220513c000127d926,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner/consulting CFO,Yes,No,Yes,Family office signal
4973,54ec47ac7468694311480576,54a1277f69702dab375c8c00,"NorthStar Life Services, LLC",Financial Services,Chief Executive Officer,No,Yes,Yes,Explicit M&A advisory / broker signal
4977,601954023ba3270001a2081d,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Co-founder And Partner,Yes,No,Yes,Private equity investment signal
4980,54ab5cfb7468690ae6c54a04,54a242dc7468693fda20d51a,"Barton, Walter & Krier, P.C. CPAs and Business Advisors",Accounting,Partner,Yes,No,Yes,Family office signal
4985,5ffd7611d7c340000140c6e7,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
4986,54a71197746869705a718512,54a128c469702d979cd14e01,Federman Steifman LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
5003,688e461e281659000166a294,5b142f7da6da98dcb897b7a1,"Business Brokerage Services, LLC",Real Estate,Partner | Business Broker,Yes,No,Yes,Explicit M&A advisory / broker signal
5007,66f89e0f8dcef0000158f7e9,5e55af0a6d9ff20001887fca,"Assertive Industries, Inc.",Accounting,Senior Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5010,60c2108d89419a000114a9d8,5d0a86ca80f93e59e3610214,IDG Intelligence,Computer Games,President/CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
5013,66f8fa460c96aa00011fd657,56dd307bf3e5bb5b0e000bb1,Marblegate Asset Management,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5019,54a46cab7468693b8c0c0946,54a11e6a69702d94a4094b01,Technology Commercialization Group (TCG),Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5024,601954137218db000139bb5c,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5045,67ccd28290c4b60001609aac,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5059,66fc1a155c552700017b342a,5ed19228085be1000112e213,ValueAct Capital,Investment Management,CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5064,66f53c736722550001178e04,57c4bda7a6da98372d4b1018,"S4 Consultants, Inc",Information Technology & Services,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
5068,60eaa82a3026c90001c1e328,559224b67369642529231600,Ridge Partners llc,Information Technology & Services,"Sr. Consultant- Sales, Business And Partner Development",Yes,No,Yes,Explicit M&A advisory / broker signal
5085,68695a5c586a710001dda779,54a1342669702d3cbb220a00,Avascent,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
5086,60e28baefc11cc0001975484,65e199b43f19000001b12651,Autobahn Consultants,Management Consulting,Founder And Chief Executive Officer,Yes,No,Yes,Explicit M&A advisory / broker signal
5091,5b1ee2a4a6da98e25a673594,5e55a0491c8e7a00014358a8,Frontier Consulting LLC,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5094,66fa866ef9bde30001f1e192,61eb8eb44c36910001e4277b,Basswood Counsel,Legal Services,Co-founder,Yes,No,Yes,Family office signal
5099,60d2703ecdb2a90001768bcd,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5106,60be486431ee3000012fa928,5f43ce98fba8fd00018c4420,Spartan Advisory Partners,Financial Services,Founder And CEO At Spartan Advisory Partners- Private Wealth Management And Ria Consultant,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5115,6555dffe61e0770001ff46fd,54a23df87468693fdacb2319,Brick & Patel LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
5128,66f6bbcc836fdb00017a904a,5ed1fd0433ed9f0001c15eb8,C-MACC,Market Research,Chief Executive Officer,Yes,No,Yes,Explicit M&A advisory / broker signal
5129,54a60d6774686938ac2966be,653856c343a41b00a3b5ba0e,Axiom Solutions,Staffing & Recruiting,President,Yes,No,Yes,Private equity investment signal
5138,66f6f8a01ce3b6000143ebb2,5fcaea603d3446000134bfbc,PPHC,Government Relations,Executive Vice President Human Resources,Yes,No,Yes,Explicit M&A advisory / broker signal
5147,54a56f827468693442324496,56d84295f3e5bb589a004829,Haven Senior Investments,Financial Services,"Chief Operating Officer, Partner",No,Yes,Yes,Explicit M&A advisory / broker signal
5166,67bc2e8170597b0001679ade,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,Managing Partner,Yes,No,Yes,Private equity investment signal
5167,54a46e4b7468693676bab946,54a1a07f7468694f8f5b0003,Wegman Hessler Valore,Law Practice,Managing Partner,Yes,No,Yes,Family office signal
5172,66f1dd3365521f0001b7412d,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,Partner & Head Of New Law,Yes,No,Yes,Private equity investment signal
5173,683b7dd426ab300001d67b97,56d80b1cf3e5bb589a0022bc,PrimaLend Capital Partners,Financial Services,Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5174,5ef7023dd9292f0001761bef,556dc2be7369641208e88501,Lytham Partners IR,Capital Markets,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5202,65b16734c661db00011237db,5b86f48e324d445cc03230fd,The London Fund,Financial Services,Capital Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5209,66f29d5d44098e00013f8ce3,5a9f756fa6da98d97018f14b,ZBS Partners,Financial Services,Co-founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5216,66fa9b9f34ff8c0001a49134,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5217,66f4ed3b7102e6000170da31,56d80287f3e5bb58b6002041,SMB Franchise Advisors,Management Consulting,Chief Development Officer And Venture Partner,Yes,No,Yes,Private equity investment signal
5234,660fcd9687135e0007ef69c9,6557bf955de3b100a37dcd91,Crew Finance,Accounting,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5240,60dc1dcdc509dc0001b5412e,55f6e00ef3e5bb1cf001ab4d,XPX - Exit Planning Exchange,Financial Services,Co-founder - Cleveland Chapter,No,Yes,Yes,Explicit M&A advisory / broker signal
5247,642565f3233d9e00011c6d04,54a12aae69702db648c52702,Silverman Consulting,Management Consulting,Founding Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5248,5f0944a825eea70001056b8d,54a11da569702d8ccc851d01,Next Point LLC,Management Consulting,Founding Partner,Yes,No,Yes,Private equity investment signal
5250,608dc29bf14d780001eed977,5fca1e402a1c58000142c118,"Nations Capital, LLC",Investment Management,Co-president,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5252,66f777d89cab9000011bae99,60495aec9c0342000191c979,Ascension Search Partners,Staffing & Recruiting,Founding Partner,Yes,No,Yes,Family office signal
5262,6017a8c535079c0001b95ae0,54a1a65274686945fa52ba04,Mercator International LLC,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5274,66ff2b7c93a3650001178edf,5a9d93caa6da98d954da9b4f,Insight Valuation & Advisory Services,Real Estate,Owner,No,Yes,No,Non-target industry
5296,66f2d38e2c13fe0001d01597,54a1341d69702d352f482200,Net Lease Capital Advisors,Commercial Real Estate,Owner,Yes,No,Yes,Private equity investment signal
5305,6780c9235c9f650001d7fc63,66a5e5ae3e982d0001e8cf58,Real Value Capital (RVC),Financial Services,Founding Partner & CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5313,61127d414e4dd80001f16c2e,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,Chief Technology Officer / CIO / Partner,Yes,No,Yes,Private equity investment signal
5332,66f67e05fd124c00010d2dbc,5fb4e144e8b588008db9cd4b,Impact Point Co.,Management Consulting,Co-founder & Partner,Yes,No,Yes,Private equity investment signal
5336,66ff6b6793a36500012ca1e4,57c4ad86a6da9867d6e9fb95,"Strategic Resources, Inc.",Management Consulting,Founder And Principal,Yes,No,Yes,Explicit M&A advisory / broker signal
5362,66f920d7ee610d0001c166be,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner & Co-founder,Yes,No,Yes,Explicit M&A advisory / broker signal
5365,58b7a1eaf65125a336c670b1,6386d4be41c6d500d07d48b5,CTrust,Financial Services,Chief Strategy Officer And Co-founder (CSO),No,Yes,No,Finance/consulting profile without explicit ICP evidence
5369,66fae0330034d50001340af7,55f757d0f3e5bb168600148e,UpField Group,Management Consulting,Co-founding Partner ,Yes,No,Yes,Private equity investment signal
5370,63cea66c60e71c0001b788eb,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,Operating Partner,Yes,No,Yes,Private equity investment signal
5372,67e7eb788280360001580d16,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5384,6071ede525e94b00018555bb,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5392,54abeddc7468693007e85e16,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5401,57d3cacca6da98536ed50145,5e58250ef017340001f6c6c0,"emc CPAs, LLC",Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5402,611ba2be13bb0c0001fc31d0,5b83e41ef874f71c25cdd650,RPCK | Rastegar Panchal,Legal Services,Partner,Yes,No,Yes,Family office signal
5403,667fce5a2e589700012eb4a9,64da433776740400a37260a5,Kure,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
5404,670396bf48fa5a0001553d3d,5f427cfbc31d000001d7cf9f,Emerging Globe Group,Staffing & Recruiting,CEO Emerging Globe South,Yes,No,Yes,Private equity investment signal
5417,54abbee474686930071b030a,54a1297b69702d979c96b201,B.A. Harris,Accounting,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5431,66f7a6425812e800019ec842,54a134c069702d4255d34400,PLG Consulting,Logistics & Supply Chain,CEO,Yes,No,Yes,Private equity investment signal
5435,66fc1fabfe1d85000191286e,5e574bf37631fd0001d666b6,FitzGerald Kreditor Bolduc Risbrough LLP,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5437,66f6f77ffef1540001e0f8e6,5e562d1e9f42f4000136efa0,Crews & co.,Management Consulting,President & Founder,Yes,No,Yes,Private equity investment signal
5438,66f4eec5ad6f620001fe6d35,5e56c89815f95c000198b09a,Amesto Global,Financial Services,Partner/owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5449,66f6e0b842b6320001593f07,5fcac59f4b70d4000157cebd,C-Suite IMPACT,Management Consulting,CEO And Founder,Yes,No,Yes,Private equity investment signal
5454,54a2358574686935bee10d16,54a1ab7374686945fae25b06,Pasquesi Sheppard LLC,Accounting,Partner,Yes,No,Yes,Family office signal
5455,630d360932fe2e0001a41cef,6321b3e858ea32000196c565,Waylin Partners,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5457,54a2f31e7468693a7e475449,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5463,5adca06ea6da9861705479f1,5fc87b8f00fbaf00017d262f,Collage Venture Partners,Research,Principal At Collage Venture Partners,Yes,No,Yes,Private equity investment signal
5470,54c289e37468697af75d62a6,54a12aae69702db648c52702,Silverman Consulting,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5477,66fa30be2006c500017c8db9,5f4a00784162110001acb851,OneAccord,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5489,61304135448e7d00013e7197,5da397a524137900012fcdb9,Studio Fiabane & Partners,Management Consulting,Partner,Yes,No,Yes,Family office signal
5493,66f6a2119c737700010f4f34,5e574bf37631fd0001d666b6,FitzGerald Kreditor Bolduc Risbrough LLP,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5494,66f226c9db0e4800017eefff,60f5005dd8d1ad0001c7e0ff,Aequum Capital,Financial Services,Chief Executive Officer,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5504,679ee49690c02b000157d005,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner | CFO,Yes,No,Yes,Private equity investment signal
5513,66faa51934ff8c0001a71e00,5f2a7e6bd4dab600f6afc009,Ortoli | Rosenstadt LLP,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5517,6860f5432964f900010e82b5,5d0ab3cb80f93e95c7b54b81,Hancock Firm,Financial Services,Partner,No,Yes,Yes,Private equity investment signal
5524,66f6a2d104ad110001f1887c,556ceb1a7369641261045500,TA Group Holdings,Management Consulting,CEO,Yes,No,Yes,Private equity investment signal
5535,6493e4518456e0000145ccef,5569584f73696425b88b0d00,GrowthLab Finance-as-a-Service,Accounting,HR Business Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5536,5f721f8a1c2b3f00016500c9,54a1b77674686949e7a1a90a,Performance Improvement Partners (PIP),Information Technology & Services,"Associate Director, Client Services @ Performance Improvement Partners | Ba In Economics",Yes,No,Yes,Private equity investment signal
5539,54a7bd9e746869730afdd04f,62626145cf955e00f59139d4,Seidler Equity Partners,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5546,60d22f8db4deca0001fed48e,5ed19228085be1000112e213,ValueAct Capital,Investment Management,"Partner, Marketing And Investor Relations",No,Yes,No,Finance/consulting profile without explicit ICP evidence
5547,5570e65a73696416eb810800,54a2200474686930c2e0ba0e,Cohen Tauber Spievack & Wagner P.C.,Law Practice,Partner,Yes,No,Yes,Family office signal
5575,5acf4dbba6da98d0717e12d1,5e55a6fa902f1b0001faf39f,"Arroyo Energy Partners, LLC",Oil & Energy,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5621,66f45fd7577ba30001ab4cf9,54a1344f69702d46f0560200,VION Investments,Financial Services,CEO,No,Yes,Yes,Explicit M&A advisory / broker signal
5625,66f1b4cae29b1200015b0336,61ec8a6d2f9a270001144658,"M&G Partners, LLP",Accounting,Founder / Managing Partner,Yes,No,Yes,Family office signal
5635,67013681fd76940001b3050e,615ddd43bbfc3600017712dc,Callodine Capital Management,Financial Services,Founder - CEO,No,Yes,Yes,Private equity investment signal
5645,57d3422aa6da986568547bea,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
5654,66fb6c9db5ed390001925386,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,No,Yes,Family office signal
5664,54a2d39b74686935be14813f,54a11af869702da425990500,Altimeter,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5671,54a3feb174686938ac611024,54a1b8af74686945fafcf70a,Fairmont Consulting Group,Management Consulting,Partner,Yes,No,No,Finance/consulting profile without explicit ICP evidence
5688,66f2d216f317cf00017eae1c,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Litigation Partner,Yes,No,Yes,Family office signal
5695,67284bf4eb0dd20001edd35d,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,No,Yes,Family office signal
5709,55702d987369643a5f77b100,5d09a009f65125b2bb0e78dc,DWC - The 401(k) Experts,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5711,5fc9e39dfe65e10001e3d2e6,54a135eb69702d3cbb080a01,"Gulfshore Insurance, Acrisure Agency Partner",Insurance,Executive Vice President & Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5713,66f28aeb9ee1090001183fd8,54a12ad769702dc1282e0802,ClearPath Business Advisors,Management Consulting,CEO And Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5715,5e0df79e2cd23500019ca9b5,612a3df4c74064000170475b,"General Ledger Partners, LLC",Accounting,Partner,Yes,No,No,Accounting profile mentions PE but not buyer/advisory mandate
5722,66f8de828dcef00001667ca5,55697d2d73696425419d3f00,Four Quadrants Advisory,Financial Services,"President, Chief Executive Officer, Founder",No,Yes,No,Finance/consulting profile without explicit ICP evidence
5731,66f1deb812df930001b659e0,54a129d269702dcef9d1d401,International Search Consultants,Staffing & Recruiting,President - Executive Recruiter - Search Consultant - Executive Search Consultant,Yes,No,Yes,Private equity investment signal
5733,66f8de541cc13a0001028c91,5f870e8475c33a0112e212f9,"Integrated Financial Holdings, Inc.",Financial Services,Senior Vice President Information System/iso,No,Yes,Yes,Explicit M&A advisory / broker signal
5736,66fad55b8752ca000108fa93,54a11fe769702d86b68cf901,"Galbut Beabeau, P.C.",Law Practice,Director And President,Yes,No,Yes,Family office signal
5739,62dbed18823af10001f44e11,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
5744,5f005346dcf3c700012190df,559238237369641865a6d800,"Wagner, Kaplan, Duys & Wood, LLP",Accounting,Partner,Yes,No,Yes,Family office signal
5756,647b23fe3972780001992548,54a20a467468692e71b97707,"Padgett, Stratemann & Co., L.L.P.",Accounting,Partner,Yes,No,Yes,Family office signal
5771,6517cd2144114e000125ba10,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Founding Partner,Yes,No,Yes,Family office signal
5772,66ff4ca360729700015d3cc7,54a129c969702d8b19284702,Ropella 360,Staffing & Recruiting,Client Partner Coordinator,Yes,No,Yes,Family office signal
5777,5ae608aaa6da98d40ab77a9b,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5788,608346033bce590001d6cd1d,61d5b346e4c43500a41fdd44,Franchise Equity Partners,Financial Services,Operating Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5791,608901a99050ed000176f4fa,5569f85373696434a8270100,Great Valley Advisor Group,Financial Services,CEO + Founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5792,610d7cb23fc51700017619f1,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5803,57dfd257a6da980b414c332c,54a12a6a69702d90a2ce3a02,CommCap Advisors,Real Estate,Senior Vice President,Yes,No,Yes,Explicit M&A advisory / broker signal
5828,55711e4073696424c03d0100,5e60213649412c00fc30c901,Alliance Consulting Group,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5836,54a9ade974686930adb92e16,5f4a0b8d1fe0980001b4bfe9,Two Miles,Accounting,CFO/COO And Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
5840,67359585a5151000012326cf,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,Yes,Family office signal
5841,66f6adc1838d8e0001d46b96,54a1276469702dcef9c91c00,Apex Leaders,Information Services,"Vice President, Marketing",Yes,No,Yes,Private equity investment signal
5853,54a31fb17468693fda58b455,54a134f469702d4b2e974a00,PMW | Purrington Moody Weil,Law Practice,Partner,Yes,No,Yes,Family office signal
5861,5fcdd42fb02fc900018faf2f,556daf82736964123d5e6201,Capitel Inc.,Telecommunications,Partner,Yes,No,Yes,Private equity investment signal
5863,66f7de6bae47ef0001665708,54a11cf769702d84c58bd700,"Perlman, Bajandas, Yevoli & Albright, P.L.",Law Practice,Founding Partner,Yes,No,Yes,Family office signal
5871,66fc1f9cfe1d8500019123c8,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5883,54a320f57468693cdd6e7656,5b12e018a6da98dcfefe44e8,ITB Partners: Management Consultants,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
5884,66fb326b0ae23600012f1409,627e3dd889644300d83f882c,Baton,Internet,Head Of Growth,Yes,No,Yes,Explicit M&A advisory / broker signal
5886,66faa00334ff8c0001a5c905,5e574bf37631fd0001d666b6,FitzGerald Kreditor Bolduc Risbrough LLP,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
5891,66f441776bead00001358ecf,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,B+b Partner And Lexfusion CEO & Cofounder,Yes,No,Yes,Private equity investment signal
5897,66fcc51158915a00011165b9,629d89c513b71a00f53581c7,ENDUIR Cyber,Information Technology & Services,Managing Partner & Co-founder,Yes,No,Yes,Private equity investment signal
5905,60d2342f6a49ac000191e09d,57c4ca29a6da98370bca15db,KM Partners,Staffing & Recruiting,"Founder & President | Executive Search, Professional Recruitment & Advisory Consultant",Yes,No,Yes,Private equity investment signal
5908,5f4e77d89fdc270001bb2b9f,615ddd43bbfc3600017712dc,Callodine Capital Management,Financial Services,"Partner, Sr. Investment Analyst",No,Yes,Yes,Private equity investment signal
5910,66f8620693c40d000159d2cc,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,"Partner - Fractional CIO, CTO, Caio",Yes,No,Yes,Private equity investment signal
5922,66fcaa5e75743d000191451a,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
5930,66f3234eea57f00001528d45,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,Managing Director- CFO Advisory,Yes,No,Yes,Private equity investment signal
5945,66f68c86a2325e00017832ec,6049b96cdf92dc0001a81978,Upland Workshop,Public Relations & Communications,Founder,Yes,No,Yes,Explicit M&A advisory / broker signal
5948,66ee6272e3ca7900012fc052,65941e08b5afb701c6ab8f44,"Maximus Partners, LLC",Management Consulting,"Principal, Co-founder",Yes,No,Yes,Private equity investment signal
5953,60bb40ad7adeea0001686e4c,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
5978,65e495a14d54e300070d687f,643da2cdf456f900da4284c3,Leap Brands,Staffing & Recruiting,Chief Of Staff To President,Yes,No,Yes,Private equity investment signal
