Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex,ICP_Claude,Binary_ICP,Binary_Reason
511,66f51a829138d1000153c112,5b151360a6da98712ec2442c,A La Carte Solutions - ALC,Accounting,Founder & CEO,Maybe,No,Yes,explicit icp terminology
513,66f67cf9e89e94000110f902,54a2095274686930c2450907,"Williams, Steinert, Mask, LLP",Accounting,Partner,Maybe,No,No,non-target industry
514,57d66ab2a6da9854396df7a5,5da6ecd4cd17be0001557837,Thinking Dimensions Global Consulting,Management Consulting,Founder And Chairman At Thinking Dimensions Global Consulting.,Maybe,No,No,insufficient direct icp evidence for strict yes/no
515,629dcde99597480001aa58f6,60f151b6ab0b3b0001730214,Envisage Law,Law Practice,Partner,No,Maybe,No,non-target industry
517,6002135aa914a00001c9e456,54a198357468695860962e00,"Ardmore Banking Advisors, Inc.",Financial Services,"Evp, CAO, Partner",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
519,66f64e70fec61800016a5522,54a11b1f69702da10fa91500,MBS Advisors,Plastics,President,Yes,No,Yes,explicit icp terminology
520,54a382b27468693b8c66e900,556993ed7369642579226000,"The Pun Group, LLP",Accounting,Partner,Maybe,No,Yes,explicit icp terminology
522,5570998a736964499c6a5b00,54a138ca69702d231f671b00,Berkeley Capital Advisors,Commercial Real Estate,Partner,No,Maybe,No,non-target industry
527,60130b0461f5aa0001228fc6,54a11f3b69702d918c0fbb01,LevitZacks,Accounting,"Senior Vice President, Partner",Maybe,No,No,non-target industry
530,6716d04189b98f0001d17336,5b847abbf874f71c52ccabab,"Fletcher Spaght, Inc.",Management Consulting,Managing Partner Emeritus,Yes,Maybe,Yes,explicit icp terminology
534,670e08124cedde000140802a,5e57e23efeb36f00016e7335,The ZLC Group CPAs,Accounting,Partner,Maybe,No,No,non-target industry
535,66ffe22acc3ad600015cf9e4,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
536,57d52536a6da98536ee1d383,5500b5ab7369647a77971400,Daniels Consulting Group (DCG),Management Consulting,Strategic Partner - Daniels Consulting Group,Maybe,No,No,insufficient direct icp evidence for strict yes/no
544,57d49e0ca6da9853c6d41744,5a9de35fa6da98d97e78c95c,"Rhodes & Associates, PLLC",Accounting,Partner,Maybe,No,No,non-target industry
545,54a7229c74686975f80aba18,54a1ce0c7468694f8f6d7312,Fenimore Kay Harrison LLP,Legal Services,Partner,Yes,Maybe,Yes,explicit icp terminology
546,61bb470ce0d2fa000128bcd6,54a1272769702d93133c7900,"Beach Freeman Lim & Cleland, LLP",Accounting,Partner,Maybe,No,No,non-target industry
551,6779e98d2c53630001bfedad,55f72f0bf3e5bb1977023576,Azora Private Solutions,Real Estate,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
554,54a997257468692d1c45d314,5e57361bb0bc1c00011496f3,Jupiter Capital Management LLC,Management Consulting,"Senior Vice President, Senior Business Consultant",Yes,No,Yes,explicit icp terminology
561,66f8a536a817d6000191d569,54a1345a69702d46f0240700,Multi Group of Companies,Real Estate,"Chairman, Founding Partner",Yes,Maybe,Yes,explicit icp terminology
570,54a43d30746869320994c837,5f10db36c5396e008ca9dc07,Orchid Black,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
572,60130b5748ac38000100d234,54a11f3b69702d918c0fbb01,LevitZacks,Accounting,Partner,Maybe,No,No,non-target industry
574,65d976aa80584d000128224b,5a9ede67a6da98d94d927a49,Emerald Strategy Partners,Management Consulting,Operating Partner,Yes,Maybe,Yes,explicit icp terminology
577,6517cffc8791a50001515c3f,5d09a77ff65125b4b74efb53,RMG CPA LLC,Accounting,Partner,Maybe,No,No,non-target industry
585,54a5f15f746869367645fbb4,54a134db69702d46f0e84400,Qittitut Consulting,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
588,6078ddbaec418f00019bdbc4,5e5592cae4651c0001bfa1a7,Galleros Robinson,Accounting,Partner,Maybe,No,No,non-target industry
589,604230711459000001f7d77b,5f4adbad98041b000100bb95,"SMGQ Law - Sanchez-Medina, Gonzalez, Quesada, Lage, Gomez, & Machado LLP",Law Practice,Partner,No,Maybe,No,non-target industry
593,54a2d306746869331862403f,5d36ecf7f651258afaa63d6e,"Constantin Associates, LLP",Financial Services,Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
595,6745b919b569c80001945efb,5db127d2d5f8c70001dc904d,Corcoran Consulting Group LLC,Hospital & Health Care,Vice President/COO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
602,54a37faa74686938ac7f2100,5ed0ec2addd44c0001218ec7,Lex Nova Law LLC,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
611,66f2f449d025200001c15889,60af7910aa87eb00014f5272,RC Law LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
612,66f586289d206b0001678cf2,66b5207b3c95ff03f046c7c3,Old Republic Accident & Health,Insurance,President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
616,66f9ad311c88bb0001ab750b,54a1221169702d84c580f002,qodeo,Information Technology & Services,CEO & Director,Yes,No,Yes,explicit icp terminology
618,66f67497c09a280001541b9f,54a1b71d74686949e790890a,"Johnson, Mackowiak & Associates, LLP",Accounting,Partner,Maybe,No,No,non-target industry
619,66f5fe1385607c000171a78b,5a9df8c0a6da98d96d82dba1,"Brooks & Nelson, LLC",Mining & Metals,Managing Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
622,5ab50065a6da98b5f2ed55b7,54a11bf969702d9a8b437700,MPC Certified Public Accountants,Accounting,Partner - Tax Services,Maybe,No,No,non-target industry
626,5ae0c196a6da984d304468c5,61ec9c51b3c2cc0001704aa5,Bridge 2 Partners,Management Consulting,"Partner, Chief Client Officer",Maybe,No,No,insufficient direct icp evidence for strict yes/no
629,587ca2d1f651252a8ba96d9e,5d334d6580f93e0ca95df077,Gardiner + Company CPAs,Accounting,Partner,Maybe,No,No,non-target industry
631,60fa7864201aec0001548aa4,5b840842324d440fce721fba,"ArcVera Renewables, a Bureau Veritas company",Renewables & Environment,President And Principal Engineer,Yes,No,Yes,explicit icp terminology
634,54a5b46b74686936766d33a1,54a12a2569702d93136e0802,Boxley Group,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
637,66fdc6a33ca4f70001f5a040,5edbb005615fbd00015ed64f,Bluestock Advisors,Management Consulting,President + CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
638,54a75a0f74686968297f932c,6129a8335178060001fe3aaf,Advisor Seekers,Financial Services,Co - Founder & President ,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
641,6051b2d2f7f0860001d242f6,54a1279269702d90a268cf00,Gray Hunter Stenn LLP,Accounting,Partner,Maybe,No,No,non-target industry
642,60922676a9cba700010b639b,5500b0027369642dbaf90900,Bridge Business & Property Brokers,Commercial Real Estate,Partner,Yes,No,Yes,explicit icp terminology
655,54a6f951746869705a107f09,5e56c9f0bfa92e00016713ae,Platt Richmond PLLC | Celebrating 10 Years,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
657,66a5d40de70c62000191727b,54a1b77674686949e7a1a90a,Performance Improvement Partners (PIP),Information Technology & Services,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
662,66f6ccb3ec0c8e00013c1894,65d8daac990e7e030048b13a,Omnus Law,Legal Services,Partner | Chair Of M&a Practice,No,Maybe,No,non-target industry
663,5e899274db0ec10001ca18a9,54a1995174686949e7ff9f00,EGP PLLC Certified Public Accountants & Consultants,Accounting,Office Managing Partner,Maybe,No,No,non-target industry
666,67dbc070659e110001c66b32,654f67f33ff90500019e8283,GCS Risk Management,Information Services,Business Owner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
667,66f6e14674c57a00015e0f42,54a11f5d69702d88c484bf01,Evolve Partners,Staffing & Recruiting,Cx Strategy & Execution / Founding Partner,Yes,No,Yes,explicit icp terminology
669,5b62d7bef874f73e1d2942c5,61ed62f32f3ba000010a1bf2,"Evolved, LLC",Accounting,Partner,Yes,Maybe,No,professional services without clear sourcing mandate
672,66f4360d47af530001b907e1,556cf19c736964127eb86000,"Breslin, Young & Slaughter, LLC",Accounting,Partner - CFO/COO,Maybe,No,No,non-target industry
681,55714caf73696458a4c95400,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,No,professional services without clear sourcing mandate
683,5abecb1aa6da98ce7eaa992e,5d35da4ba3ae61b86d4d51d1,Sica Fletcher LLC,Insurance,Managing Partner,Yes,No,Yes,explicit icp terminology
685,67f24db8e18145000137a7ed,54a1994574686942d3c39d00,Mandry Technology,Computer Networking,CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
686,6603bc5f72044e0007e020dd,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Partner,Yes,Maybe,No,professional services without clear sourcing mandate
688,54a443e77468693676ddbf39,5fc891032cfd4300010a0345,"IP Capital Partners, LLC",Real Estate,Co-founder And Chief Investment Officer,Yes,No,Yes,explicit icp terminology
689,5b8cee3df874f7635d223907,5f3ed08beb0db70001110329,"Catapult Growth Partners, LLC",Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
690,60cbe9dd003c9c0001c11ddd,54a128d669702d8eeb219e01,BSB CPAs + Business Advisors,Accounting,Managing Partner,Maybe,No,No,non-target industry
697,54a700b07468696b7f83140c,54a12a6f69702d9313a12902,The CJ Group,Accounting,"Partner, Audit & Assurance",Maybe,No,No,non-target industry
701,67278b83200c8e0001a74611,64120fa8e98aef00a331f482,CXO Partners,Professional Training & Coaching,"Partner, Executive Operations",Yes,No,Yes,explicit icp terminology
702,621e8bab1f0b5e000111c13e,556d51aa736964120f44e600,Foundation Law Group LLP,Law Practice,Partner,No,Maybe,No,non-target industry
706,607d2bea9386f70001bb4d0d,556d4dd2736964122fd3da00,Rhodes Risk Advisors,Insurance,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
707,66f2d5c19866960001246e8a,5a9d4893a6da98d9a157d04e,Scott CPAs,Accounting,Accounting Partner,Maybe,No,No,non-target industry
713,67f395aa0ea45600014749b6,54a1bc917468695c824f340c,"Wouch, Maloney & Co., LLP",Accounting,Managing Partner,Maybe,No,Yes,explicit icp terminology
714,66fb0929d6913900013399cd,5e58e486fd21c3000129d6a9,Brentwood Growth,Management Consulting,Founder,Yes,Maybe,Yes,explicit icp terminology
715,5a832f06a3ae616d3e052780,54a13c2f69702d2bfd34b701,"Sheley, Hall & Williams, P.C.",Real Estate,Partner,Yes,Maybe,Yes,explicit icp terminology
719,6719e1e553e89c0001a1d65c,55e7a324f3e5bb1eae0000ca,Hertz Herson CPA LLP,Accounting,Managing Partner,Maybe,No,No,non-target industry
725,6224e5a027f57a0001b19c41,5e596aa484d5be00017115a9,"Foster & Associates, CPA, LLC",Accounting,Owner,Maybe,No,No,non-target industry
726,54a297707468692e71abcc2e,54a1272769702d93133c7900,"Beach Freeman Lim & Cleland, LLP",Accounting,Partner,Maybe,No,No,non-target industry
728,66fba3135b42290001d0ae2d,54a11bb169702da753bd6200,"DKSS - Derderian, Kann, Seyferth & Salucci, PC",Accounting,Owner,Maybe,No,No,non-target industry
729,66f8d4a31cc13a0001ff9c06,54a11c9b69702d9d7e96bd00,"Nations Financial Group, Inc",Financial Services,CEO President,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
730,66faf85202cfe100014e0545,5500c9cd736964174cc06300,MLA Companies,Financial Services,Chief Executive Officer,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
736,67df3320276da30001c6d0c7,65d8daac990e7e030048b13a,Omnus Law,Legal Services,Partner,No,Maybe,No,non-target industry
737,54a3d5a974686938ac0bdf16,54a19a377468695c82aeed00,Caliber Accounting Group,Accounting,"Partner - Caliber Accounting & Tax, Llp",Maybe,No,No,non-target industry
741,66f29a780bee290001ead2d0,57c4cb15a6da986a1f18005e,Murray Murphy Moul + Basil LLP,Law Practice,Partner,No,Maybe,No,non-target industry
743,54c18b437468697af785b01f,54a1285c69702d8cfc544001,"HKMP, LLP",Accounting,Partner,Maybe,No,No,non-target industry
745,65151e2c9800e100019169f7,65dc790235df630001db7307,F.E.W. CPAs,Accounting,Partner,Maybe,No,No,non-target industry
746,66f7d2fef3906100019112b8,54a1290069702d9ebcd94501,Niesar & Vestal LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
751,66f5406be6a57100018ae0db,5569910173696425cbec5a00,"Arista Consulting Group, an Alera Group Company",Financial Services,President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
753,60014b3aaea85900019c83a7,63ba271be116660001406739,C-Level Advisory,Management Consulting,Founder And CEO,Yes,Maybe,Yes,explicit icp terminology
755,644a52e33ab4a300015fba93,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
757,54a238a87468693318a3da16,55920f55736964186fe34500,Catanese Group,Accounting,Partner,Maybe,No,No,non-target industry
758,60fc07ca4c63ce00012bb444,6669e6f337f9e803a237c3dd,Coker Group,Automotive,Vice President Human Resources,Maybe,No,No,insufficient direct icp evidence for strict yes/no
759,6513e6728c9cfd0001cd2f4a,55922fc0736964185fabbb00,OSIsearch,Management Consulting,President,Yes,Maybe,Yes,explicit icp terminology
765,6784424047ab8900016264dd,54a12ad569702d8cfc517502,"Whitney Partners, LLC",Staffing & Recruiting,"CEO, Co-founder",Yes,No,Yes,explicit icp terminology
767,54a40d4c74686938acfed028,556d7d02736964121f8f2601,East 57th Street Partners,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
768,66faa11d34ff8c0001a612c7,56d5f6b7f3e5bb35c900040f,Strauss Malk & Feder LLP,Law Practice,Partner And Estate Planning/tax Attorney,Yes,No,Yes,explicit icp terminology
769,54a7344f7468696829d8d91e,559233d073696418e99bc700,The Symphony Group,,Lease Auditor / Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
770,66f1461dc258bb0001e192dd,5fc983b41cfc9e000163e7ec,ELEVEN Consulting Group,Accounting,Founder & Managing Principal,Maybe,No,No,professional services without clear sourcing mandate
771,54a441d77468693b8c76eb38,54a13c3269702d24d3bbfd01,"Palmetto, Mollo, Molinaro & Passarello, LLP",Accounting,Partner,Maybe,No,No,non-target industry
775,62ec7fe512d03b0001fbc577,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
776,655861fa0d452c0001d05f65,57c4c87ea6da9836e2808295,SSM,Legal Services,Founding Partner,No,Maybe,No,non-target industry
779,66f10d6ffb0bc20001505997,5f47bbda51ca0900c7a6615f,Rebalance Capital,Financial Services,Managing Partner And Founder,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
781,54a39fab746869320945ab05,5b1599d1a6da987143b081df,Victory Six Advisors,Defense & Space,Managing Partner,Yes,No,Yes,explicit icp terminology
783,66c333278bc81000017f4460,54a11c4f69702da425ed9700,"Paladin Associates, Inc.",Management Consulting,Executive Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
785,54a6dff67468696b7fb5bd00,54a1a25d74686945fafa9903,Newburg CPA,Accounting,Partner,Maybe,No,No,non-target industry
787,6510771ef4af83000111d4e2,54a1358c69702d46f0eda200,Floyd Advisory LLC,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
789,54a2aba974686935be3a1b34,54a11af869702da425990500,Altimeter,Financial Services,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
791,5d1711a480f93e164a989adb,5b847abbf874f71c52ccabab,"Fletcher Spaght, Inc.",Management Consulting,Partner & CFO,Yes,Maybe,Yes,explicit icp terminology
792,60130ad807ad9b00014904f2,54a11f3b69702d918c0fbb01,LevitZacks,Accounting,Partner - Tax Services,Maybe,No,No,non-target industry
799,66f46305aae3fa0001b4a9be,5a9e87f2a6da98d96645e7c0,FossID,Computer & Network Security,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
803,66fb18ef2b60f500016a8e76,64e619ebd3298402ab3b69fc,Optimize Search Group,Staffing & Recruiting,Sr. Partner & Co-founder,Maybe,No,No,acquisition terms but non-target service industry
804,66ca2f1cf1bbaf0001fedd4c,54a12a2e69702db8783fc201,M&K CPAS,Accounting,Audit Partner,Maybe,No,No,non-target industry
812,660fb357fc8ab10006c91dc1,556dc03a73696411e38a9201,Effectus Group,Accounting,Partner,Maybe,No,No,professional services without clear sourcing mandate
813,54a740c3746869730acd4823,54a12ad069702dcef9434802,My Equity Comp,Financial Services,Managing Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
816,54ebb99a746869431181cf16,5500bcf37369646159322900,Group MRA,Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
823,54c265fb7468697af7355a95,54a126dc69702d9313a34f00,JKA Associates LLC Accounting & Business Advisory,Accounting,Founder/chief Executive Officer,Maybe,No,No,non-target industry
826,60d2345ef98db00001f12c0e,57c4ca29a6da98370bca15db,KM Partners,Staffing & Recruiting,Partner,Yes,No,Yes,explicit icp terminology
828,66fa67f9cb6e6d00014864e8,54a1297369702d8cfc2fd301,"Leonard, Mulherin & Greene, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
832,54aaaa887468690377674811,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
834,60ec8d4e58e149000115df98,556d4dd2736964122fd3da00,Rhodes Risk Advisors,Insurance,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
835,6846cfed2591f800011fe92c,54a139ab69702d231fe98c00,Rosenberg Associates,Management Consulting,Managing Partner,Yes,No,Yes,explicit icp terminology
836,66fcdd7836c0c100016e0616,5592088873696418fb862a00,"TRG Healthcare, LLC",Hospital & Health Care,Founder And Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
837,66f9fa4e9901a20001dec68b,54a1280669702db64847ba00,Pacific Crest Group,Accounting,"Partner, Controller, Accounting Department Manager",Maybe,No,No,non-target industry
838,5ed728f778ec9e00017a815c,54a1289c69702db878520801,"Capossela, Cohen, LLC",Accounting,Managing Partner,Maybe,No,No,non-target industry
842,67958761c989fa00012b05dd,54a13b4d69702de5b3e46801,Sabella & Marshall CPA's,Accounting,Partner,Yes,No,No,professional services without clear sourcing mandate
